molecule_chembl_id,kinase,IC50,units,canonical_smiles,pIC50,ro5_fulfilled,ROMol,has_brenk
CHEMBL3702191,CDK6,6.9,nM,CN(CCO)c1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nn1,8.161150909262744,True,<rdkit.Chem.rdchem.Mol object at 0x735c79075af0>,False
CHEMBL3702044,CDK4,6.9,nM,CC1(C)CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CCN1,8.161150909262744,True,<rdkit.Chem.rdchem.Mol object at 0x735c79076030>,False
CHEMBL5991757,CDK6,6.9,nM,CC(C)N1C(=O)COc2c(F)cc(-c3nc(Nc4ccc(N5CCNCC5)cn4)ncc3F)cc21,8.161150909262744,True,<rdkit.Chem.rdchem.Mol object at 0x735c790773e0>,False
CHEMBL5754925,CDK6,6.91,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@@H](O)CN(C)C)C5)ncc3F)cc2n1C1CC1,8.160521952625801,True,<rdkit.Chem.rdchem.Mol object at 0x735c79077ca0>,False
CHEMBL5873158,CDK9,6.94,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C(C)(C)C,8.158640529545146,True,<rdkit.Chem.rdchem.Mol object at 0x735c79077d10>,False
CHEMBL3642011,CDK4,7.0,nM,OC1CCN(C2CCN(c3ccc(Nc4ncc5c6ccncc6n(C6CCCC6)c5n4)nn3)CC2)CC1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79074430>,False
CHEMBL312726,CDK2,7.0,nM,NCCCc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79074510>,False
CHEMBL3639469,CDK2,7.0,nM,Cc1cc(Nc2ncc(Br)c(N[C@H](C)C(C)(C)O)n2)ccc1S(C)(=N)=O,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79074580>,False
CHEMBL4442620,CDK1,7.0,nM,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79074890>,False
CHEMBL3642008,CDK4,7.0,nM,O[C@H]1CCCN(C2CCN(c3ccc(Nc4ncc5c6ccncc6n(C6CCCC6)c5n4)nn3)CC2)C1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79074e40>,False
CHEMBL3702221,CDK4,7.0,nM,CC[C@@H](C)n1c2cnccc2c2cnc(Nc3ccc(N4CCN[C@@H](C)C4)cn3)nc21,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79075070>,False
CHEMBL5814705,CDK9,7.0,nM,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)ncn2)C1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c790751c0>,False
CHEMBL5938366,CDK1,7.0,nM,CC1C(=O)Nc2cc3cnc(Nc4ccc(S(N)(=O)=O)cc4)nc3n2C12CCCCC2,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79075460>,False
CHEMBL3673532,CDK9,7.0,nM,Fc1cccc(COc2cncc(-c3ccnc4[nH]c(C5=CCNCC5)cc34)n2)c1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c790754d0>,False
CHEMBL3691671,CDK4,7.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4C[C@@H]5CC[C@H](CC4=O)N5)cn3)nc2n1C1CCC1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79076490>,False
CHEMBL3916775,CDK9,7.0,nM,CNC(=O)N=S(C)(=O)Cc1cccc(Nc2ncc(F)c(-c3ccc(F)cc3OC)n2)c1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79076dc0>,False
CHEMBL256558,CDK2,7.0,nM,Cc1ccc(CC(=O)Nc2n[nH]c3ccc(N4CCCS4(=O)=O)cc23)cc1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79077220>,False
CHEMBL495557,CDK2,7.0,nM,CC(C)(C)c1cnc(CSc2cnc(N[C@H]3CC[C@H](O)CC3)s2)o1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79077370>,False
CHEMBL3691632,CDK4,7.0,nM,CN1C[C@H]2CN(c3ccc(Nc4ncc5cc(C(=O)N(C)C)n(C6CCCC6)c5n4)nc3)C(=O)[C@H]2C1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79077990>,False
CHEMBL150261,CDK2,7.0,nM,N[C@H]1CC[C@H](Nc2nc(NCc3ccccc3)c3ncn(C4CCCC4)c3n2)CC1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79075620>,False
CHEMBL360573,CDK2,7.0,nM,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(C#N)cnn23)cc1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79075540>,False
CHEMBL3648094,CDK2,7.0,nM,CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](COC)[C@H](C)O)n2)cc1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79076570>,False
CHEMBL3648083,CDK2,7.0,nM,CN=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@H](C)O)n2)cc1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79078a50>,False
CHEMBL3702145,CDK4,7.0,nM,CN(C)C1CCN(C(=O)Cc2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c790794d0>,False
CHEMBL3702158,CDK6,7.0,nM,C1=C(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CCNC1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c790798c0>,False
CHEMBL3648107,CDK1,7.0,nM,C[C@@H](Nc1nc(Nc2ccc(S(=N)(=O)CCO)cc2)ncc1Br)C(C)(C)O,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79079a80>,False
CHEMBL4282338,CDK1,7.0,nM,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc([S@](=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907b6f0>,False
CHEMBL3702063,CDK4,7.0,nM,CCC(C)(C)n1c2cnccc2c2cnc(Nc3ccc(N4CCC(N(C)C)CC4)nn3)nc21,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907bd80>,False
CHEMBL3648113,CDK1,7.0,nM,CN=S(C)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)[C@@H](C)O)n2)cc1OC,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79078970>,False
CHEMBL402158,CDK2,7.0,nM,O=C(Cc1cccc(Br)c1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79079070>,False
CHEMBL402370,CDK2,7.0,nM,O=C(Cc1ccc(Br)cc1)Nc1n[nH]c2ccc(N3CCCS3(=O)=O)cc12,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79079310>,False
CHEMBL3648125,CDK2,7.0,nM,Cc1cc(Nc2ncc(Br)c(N[C@@H](C)C(C)(C)O)n2)ccc1S(C)(=N)=O,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79079770>,False
CHEMBL6033928,CDK9,7.0,nM,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)CC4)c(Cl)cn2)C1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c79079930>,False
CHEMBL3698662,CDK6,7.0,nM,CC(C)(C)n1c2cnccc2c2cnc(Nc3ccc(N4CCNCC4)cn3)nc21,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907a1f0>,False
CHEMBL3084839,CDK2,7.0,nM,N[C@H]1CC[C@H](Nc2nc(Nc3ccccc3)c3ncn(C4CCCC4)c3n2)CC1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907af10>,False
CHEMBL3702159,CDK4,7.0,nM,c1cc2c3cnc(Nc4ccc(C5CCNCC5)cn4)nc3n(C3CCCC3)c2cn1,8.154901959985743,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907b4c0>,False
CHEMBL5950534,CDK9,7.03,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)C[C@@H](C)NC5)ncc3F)cc2n1C(C)(C)C,8.153044674980176,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907b530>,False
CHEMBL6019056,CDK4,7.05,nM,CNC1CC(C(=O)N2CCc3nc(Nc4ncc(F)c(-c5cc(F)c6nc(C)n(C(C)C)c6c5)n4)ccc3C2)C1,8.1518108830086,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907b920>,False
CHEMBL5813772,CDK6,7.07,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C)C5)ncc3F)cc2n1C(C)C,8.1505805862031,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907bdf0>,False
CHEMBL5844694,CDK6,7.09,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CCO)C5)ncc3F)cc2n1C(C)C,8.149353764816933,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907bed0>,False
CHEMBL3698735,CDK6,7.1,nM,O[C@H]1CCCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)C1,8.148741651280925,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907ae30>,False
CHEMBL6147673,CDK9,7.1,nM,CN1CCC(c2cc3c(-c4cnn(CC5CC5)c4)c(Cl)cnc3[nH]2)CC1,8.148741651280925,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907be60>,False
CHEMBL5999796,CDK4,7.14,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(C)C)C5)ncc3F)cc2n1C1CC1,8.146301788223825,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907d0e0>,False
CHEMBL3702134,CDK4,7.2,nM,c1cc2c3cnc(Nc4ccc(N5CCC6(CCCN6)CC5)nn4)nc3n(C3CCCC3)c2cn1,8.142667503568731,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907d770>,False
CHEMBL3642022,CDK4,7.2,nM,FCCNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,8.142667503568731,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907d7e0>,False
CHEMBL3698676,CDK6,7.2,nM,N#Cc1ccc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCC3)c2c1,8.142667503568731,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907d930>,False
CHEMBL3702189,CDK4,7.2,nM,CN(C)[C@@H]1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)C1,8.142667503568731,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907e030>,False
CHEMBL5834517,CDK6,7.22,nM,CC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,8.141462802430361,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907f140>,False
CHEMBL4213756,CDK6,7.26,nM,COCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,8.139063379299905,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907f220>,False
CHEMBL5994315,CDK2,7.34,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(=O)O)C5)ncc3F)cc2n1C(C)C,8.13430394008393,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907f290>,False
CHEMBL5800538,CDK2,7.34,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)O)C5)ncc3F)cc2n1C(C)C,8.13430394008393,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907f370>,False
CHEMBL4208172,CDK4,7.4,nM,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc6n(c5c4)C(C)(C)CC6)n3)nc2)CC1,8.130768280269024,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907ccf0>,False
CHEMBL3702147,CDK4,7.4,nM,O=C(Cc1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nc1)N1CCNCC1,8.130768280269024,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907cd60>,False
CHEMBL2158853,CDK1,7.4,nM,CCN(CC)c1cc(-c2ccnc(Nc3cccc(S(N)(=O)=O)c3)n2)ccn1,8.130768280269024,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907cf20>,False
CHEMBL5781074,CDK6,7.43,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C1CCC1,8.129011186239424,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907dd90>,False
CHEMBL5830076,CDK9,7.47,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CCN(C)C)C5)ncc3F)cc2n1C(C)(C)C,8.126679398184601,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907e8f0>,False
CHEMBL5912073,CDK4,7.5,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCC(CO)CC5)cn4)ncc3F)cc21,8.1249387366083,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907f840>,False
CHEMBL5996998,CDK6,7.5,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(C(=O)N5CCOCC5)c(F)c4)ncc3F)cc21,8.1249387366083,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907fbc0>,False
CHEMBL3698651,CDK4,7.5,nM,Fc1ccc(-n2c3cnccc3c3cnc(Nc4ccc(N5CCNCC5)cn4)nc32)cc1,8.1249387366083,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907fed0>,False
CHEMBL6004729,CDK6,7.5,nM,COCCN1CCN(Cc2cnc(-c3cc(F)c4c(c3)N(C(C)C)CCO4)c(F)c2)CC1,8.1249387366083,True,<rdkit.Chem.rdchem.Mol object at 0x735c7907c350>,False
CHEMBL3691659,CDK4,7.5,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CC5CCC(CC4=O)N5)cn3)nc2n1C1CCCC1,8.1249387366083,True,<rdkit.Chem.rdchem.Mol object at 0x735c79080c80>,False
CHEMBL5877196,CDK6,7.5,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccn(C5=CCNCC5)c(=O)c4)ncc3F)cc21,8.1249387366083,True,<rdkit.Chem.rdchem.Mol object at 0x735c79081e70>,False
CHEMBL5883845,CDK6,7.5,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C1CCC1,8.1249387366083,True,<rdkit.Chem.rdchem.Mol object at 0x735c79083610>,False
CHEMBL5765752,CDK6,7.5,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CCN(C)C)C5)ncc3F)cc2n1C1CCC1,8.1249387366083,True,<rdkit.Chem.rdchem.Mol object at 0x735c79083680>,False
CHEMBL5844694,CDK9,7.52,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CCO)C5)ncc3F)cc2n1C(C)C,8.123782159408357,True,<rdkit.Chem.rdchem.Mol object at 0x735c79080040>,False
CHEMBL6060984,CDK6,7.57,nM,COCC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,8.120904120499928,True,<rdkit.Chem.rdchem.Mol object at 0x735c790811c0>,False
CHEMBL4213219,CDK6,7.58,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)ncc3F)cc2n1C(C)C,8.120330794367947,True,<rdkit.Chem.rdchem.Mol object at 0x735c79081c40>,False
CHEMBL3698719,CDK4,7.6,nM,N[C@H]1CCN(c2cnc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)cn2)C1,8.119186407719209,True,<rdkit.Chem.rdchem.Mol object at 0x735c790827a0>,False
CHEMBL6152017,CDK9,7.7,nM,Clc1cnc2[nH]c(C3CCNCC3)cc2c1-c1cnn(CC2CC2)c1,8.113509274827518,True,<rdkit.Chem.rdchem.Mol object at 0x735c790828f0>,False
CHEMBL210540,CDK6,7.8,nM,Cc1cc(-c2cnc(Nc3cnc(CN4CCN(C)CC4)cn3)s2)nc(OC2CCCCC2)n1,8.10790539730952,True,<rdkit.Chem.rdchem.Mol object at 0x735c79083ed0>,False
CHEMBL495751,CDK4,8.0,nM,CCN(CC)CCNC(=O)c1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c790834c0>,False
CHEMBL3668473,CDK9,8.0,nM,Fc1cccc(CNc2ccc(Cl)c(-c3ccnc4[nH]c(C5CCCNC5)cc34)n2)c1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c790807b0>,False
CHEMBL488085,CDK2,8.0,nM,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)cc3)n2)n1C(C)C,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79082810>,False
CHEMBL3673539,CDK9,8.0,nM,CS(=O)(=O)N1CC=C(c2cc3c(-c4cncc(OCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79082960>,False
CHEMBL3648074,CDK2,8.0,nM,C[C@@H](Nc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1Br)C(C)(C)O,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c790838b0>,False
CHEMBL3978185,CDK9,8.0,nM,CS(=N)(=O)Cc1cccc(Nc2ncc(F)c(-c3cccc4c3OCCC4)n2)c1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79084120>,False
CHEMBL3648082,CDK2,8.0,nM,COc1cc(Nc2ncc(Br)c(O[C@H](C)[C@H](C)O)n2)ccc1S(C)(=N)=O,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79084350>,False
CHEMBL3668461,CDK9,8.0,nM,CN1CCC(c2cc3c(-c4cc(NCc5ccc(S(C)(=O)=O)cc5)ccc4F)ccnc3[nH]2)CC1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c790845f0>,False
CHEMBL3691647,CDK4,8.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4C[C@]5(CCCNC5)OC4=O)cn3)nc2n1C1CCCC1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79084660>,False
CHEMBL3691654,CDK4,8.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCN5CCCC5C4)cn3)nc2n1C1CCCC1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79084b30>,False
CHEMBL478828,CDK2,8.0,nM,COc1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79086650>,False
CHEMBL3644034,CDK2,8.0,nM,C[C@@H](Oc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F)C(C)(C)O,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c790870d0>,False
CHEMBL3644032,CDK1,8.0,nM,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=O)(=O)C3CC3)cc2)ncc1C(F)(F)F,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79087760>,False
CHEMBL3691568,CDK4,8.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(C(=O)N4CCC[C@@H]5CCN[C@@H]5C4)cn3)nc2n1C1CCCC1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79087bc0>,False
CHEMBL3702123,CDK6,8.0,nM,O=C(c1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nc1)N1CCNCC1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79084190>,False
CHEMBL3702198,CDK6,8.0,nM,CN1CCN(c2ccc(Nc3ncc4c5ccccc5n(C5CCCC5)c4n3)nc2)CC1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79084200>,False
CHEMBL5935280,CDK9,8.0,nM,CC(=O)N[C@H]1CCC[C@@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(F)cn2)C1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79084740>,False
CHEMBL3648102,CDK2,8.0,nM,CC(O)C(C)Sc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79084890>,False
CHEMBL388978,CDK1,8.0,nM,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79084ba0>,False
CHEMBL3642030,CDK6,8.0,nM,C[C@@H](CO)NC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79085930>,False
CHEMBL5204473,CDK9,8.0,nM,CC(C)n1nc(-c2ccnc3[nH]c(C4CCN(CC(=O)N(C)C)CC4)cc23)ccc1=O,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79085c40>,False
CHEMBL5207533,CDK6,8.0,nM,C[C@H]1CC[C@@H](n2c3cnccc3c3cnc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)nc32)CC1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79085ee0>,False
CHEMBL3648128,CDK2,8.0,nM,CC(C)(O)CSc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79086ab0>,False
CHEMBL5197170,CDK9,8.0,nM,CC(C)n1cc(-c2ccnc3[nH]c(C4CCN(CC(=O)N5CCCCC5)CC4)cc23)ccc1=O,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79086b20>,False
CHEMBL3648123,CDK1,8.0,nM,CCS(=N)(=O)c1ccc(Nc2ncc(Br)c(N[C@H](C)C(C)(C)O)n2)cc1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79086d50>,False
CHEMBL1230607,CDK2,8.0,nM,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79086e30>,False
CHEMBL359554,CDK2,8.0,nM,c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79087290>,False
CHEMBL367150,CDK2,8.0,nM,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(Cl)cnn23)cc1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79087840>,False
CHEMBL3642034,CDK4,8.0,nM,CN(C)CCN(C)C1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79084c80>,False
CHEMBL3642036,CDK4,8.0,nM,OC[C@@H](O)CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c790861f0>,False
CHEMBL3639469,CDK1,8.0,nM,Cc1cc(Nc2ncc(Br)c(N[C@H](C)C(C)(C)O)n2)ccc1S(C)(=N)=O,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79087d80>,False
CHEMBL3691601,CDK4,8.0,nM,CSCC[C@@H](N)C(=O)N1C2CCC1CN(C(=O)c1ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc1)C2,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79089000>,False
CHEMBL5974817,CDK6,8.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCNCC5)cc4F)ncc3F)cc21,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c790890e0>,False
CHEMBL3702208,CDK6,8.0,nM,NC1CCN(c2ccc(Nc3ncc4c5ccccc5n(C5CCCC5)c4n3)nn2)CC1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79089a10>,False
CHEMBL485240,CDK2,8.0,nM,CCCS(=O)(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79089d90>,False
CHEMBL5789426,CDK6,8.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(S(=O)(=O)NCCN(C)C)cc4)ncc3F)cc21,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c7908ac70>,False
CHEMBL3691670,CDK4,8.0,nM,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CC5CCC(CC4=O)N5)cn3)nc2n1C1CCC1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c7908ae30>,False
CHEMBL5976786,CDK9,8.0,nM,O=C(Nc1cc(-c2cnn3c2CCCC3)ccn1)[C@H]1C[C@@H](O)C1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c7908b290>,False
CHEMBL3906489,CDK9,8.0,nM,CCOC(=O)N=S(C)(=O)Cc1cccc(Nc2ncc(F)c(-c3ccc(F)cc3OC)n2)c1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79088120>,False
CHEMBL5592751,CDK9,8.0,nM,N[C@H]1CCN(c2c3c(nc4ccc(-c5ccncc5)cc24)CCCC3)C1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79089380>,False
CHEMBL3658050,CDK4,8.0,nM,CC(C)N1CCN(c2ccc(Nc3ncc4cc(C(=O)N(C)C)n(C5CCCC5)c4n3)nc2)CC1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79089a80>,False
CHEMBL484571,CDK2,8.0,nM,CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4cccnn34)n2)cc1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c79089af0>,False
CHEMBL3934755,CDK9,8.0,nM,CCOC(=O)N=S(C)(=O)Cc1cc(F)cc(Nc2ncc(F)c(-c3ccc(F)cc3OC)n2)c1,8.096910013008056,True,<rdkit.Chem.rdchem.Mol object at 0x735c7908a2d0>,False
